0.1	0.0968064859121933	0.022117732444064314	0.018751373067424304	0.022797170379740966
0.2	0.17306282947991747	0.03221410919763555	0.06223844399360327	0.010976902396391222
0.3	0.2649270431307575	0.02721695793480031	0.06469236203254983	0.00442229698490837
0.4	0.3518362672508166	0.02693191461513088	0.06787627905305624	0.0073676515949384555
0.5	0.4397629574492069	0.014562376894776343	0.08967583424941993	0.013437614661084563
0.6	0.4864527087523502	0.010468278295687599	0.09915659147485845	0.01128607091726278
0.7	0.5366695043378782	0.010372442015641883	0.12886118641271235	0.007459167571107907
0.8	0.5783396537617786	0.013681014988950118	0.16604742980984874	0.005329584684052632
0.9	0.6150380158088217	0.01456275778101883	0.19601589657246646	0.005790097529553808
1.	0.651158570173224	0.014890797958229668	0.2222158014634766	0.0072137931897423195
1.1	0.6759395547158058	0.014216275605735212	0.24968865711154137	0.008647421052799458
1.2	0.697233206851819	0.015638066297900346	0.2687202384873941	0.01042816669710784
1.3	0.7111404201849048	0.017810249493881367	0.2834394027715956	0.013353907472182267
1.4	0.7224971272156797	0.0196570203211053	0.295371887186007	0.015767218714025383
1.5	0.7246270004052214	0.020538558054875023	0.3095125434182173	0.01619338742318951
1.6	0.7322659990278035	0.021020514224237785	0.31551752408611466	0.01699527626118019
1.7	0.7340720033663253	0.021799528689433318	0.32527179926081384	0.017020011969797716
1.8	0.7319086243291685	0.022794551413520707	0.34386259281818404	0.016770874963287014
1.9	0.7394977930972798	0.02504242390273386	0.3449897744231498	0.01868019902315659
2.	0.734502598901136	0.026162051307536374	0.3615079216115592	0.020076906787276083
