0.1	0.24119959080455441	0.15436235638243234	-0.2419287515342122	0.6807673835707173
0.2	0.28673895347925665	0.1341421061061173	-0.05879098166947252	0.27706709920319084
0.3	0.33927859275121985	0.10475956666280584	0.011066929883583342	0.09060802879979246
0.4	0.3678839044091987	0.09058955713987332	0.051433911175281254	0.04235427695952628
0.5	0.4111629696607265	0.07312899569041978	0.07794838835237108	0.026060910616921833
0.6	0.47831170964056247	0.043682434786004885	0.08831392054076984	0.01693412914401256
0.7	0.5309388892523909	0.02442805058634796	0.10733890836627816	0.014436236864111475
0.8	0.5645888498988255	0.02162998936580643	0.12677137077332318	0.0188707043864729
0.9	0.5986551624491929	0.026131837647447406	0.1511866225222325	0.02417557319751311
1.	0.6274315965566428	0.029762144808111776	0.17447334862188177	0.025177312538410344
1.1	0.6633930980254866	0.0275705865504184	0.21724072403642897	0.016584328096331955
1.2	0.6897242233133294	0.02973196951941935	0.24005195217885636	0.01616567905161254
1.3	0.7261586994784018	0.03713195048282251	0.27219115708844954	0.016930071129299604
1.4	0.7682245597532251	0.04832820730679833	0.30711982683166406	0.02061012276943658
1.5	0.7937572569742262	0.059664155072215556	0.3324829913175776	0.023951387419468832
1.6	0.8108781960588388	0.0594674366437599	0.3447865397530565	0.022541123441574416
1.7	0.828942796912376	0.06774269204970738	0.36096317951237805	0.025212165215160426
1.8	0.8597912509562897	0.09149946139624189	0.3924411905736299	0.03350997990162524
1.9	0.8728653271845305	0.0878580977292067	0.39853534450894446	0.031858401943448814
2.	0.899484906081286	0.11347716803916717	0.42633289654406675	0.04110001389057531
